[ 2016-05-27T20:02:42+08:00 ] /iBE/admin.php/Login/index/ | INFO: Tag[ route_check ] --START--
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8] Undefined index: lastmodifytime 4c18d5952d0dbf1eedb8a1ec796fa788.php 第 168 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | NOTIC: [8] Undefined index: lastmodifytime 4c18d5952d0dbf1eedb8a1ec796fa788.php 第 168 行.
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | INFO: Run ParseTemplate Behavior [ RunTime:0.121517s ]
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | INFO: Tag[ view_parse ] --END-- [ RunTime:0.121654s ]
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | INFO: Tag[ view_filter ] --START--
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | INFO: Run ContentReplace Behavior [ RunTime:0.001228s ]
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | INFO: Run TokenBuild Behavior [ RunTime:0.001047s ]
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000928s ]
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | INFO: Run ShowRuntime Behavior [ RunTime:0.001266s ]
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004822s ]
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | INFO: Tag[ view_end ] --START--
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | INFO: Run ShowPageTrace Behavior [ RunTime:0.007221s ]
[ 2016-05-27T20:05:11+08:00 ] /ibe/admin.php/Index/index/username/admin | INFO: Tag[ view_end ] --END-- [ RunTime:0.008814s ]
[ 2016-05-27T20:05:32+08:00 ] /ibe/admin.php/Article/index | INFO: Tag[ route_check ] --START--
[ 2016-05-27T20:05:32+08:00 ] /ibe/admin.php/Article/index | INFO: Run CheckRoute Behavior [ RunTime:0.001414s ]
[ 2016-05-27T20:05:32+08:00 ] /ibe/admin.php/Article/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001576s ]
[ 2016-05-27T20:05:32+08:00 ] /ibe/admin.php/Article/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-05-27T20:05:32+08:00 ] /ibe/admin.php/Article/index | INFO: Tag[ app_begin ] --START--
[ 2016-05-27T20:05:32+08:00 ] /ibe/admin.php/Article/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001065s ]
[ 2016-05-27T20:05:32+08:00 ] /ibe/admin.php/Article/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001190s ]
[ 2016-05-27T20:05:32+08:00 ] /ibe/admin.php/Article/index | NOTIC: [8] Undefined index: id ArticleAction.class.php 第 13 行.
[ 2016-05-27T20:05:32+08:00 ] /ibe/admin.php/Article/index | INFO: Tag[ view_template ] --START--
[ 2016-05-27T20:05:32+08:00 ] /ibe/admin.php/Article/index | INFO: Run LocationTemplate Behavior [ RunTime:0.001730s ]
[ 2016-05-27T20:05:32+08:00 ] /ibe/admin.php/Article/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.001847s ]
[ 2016-05-27T20:05:32+08:00 ] /ibe/admin.php/Article/index | INFO: Tag[ view_parse ] --START--
[ 2016-05-27T20:05:32+08:00 ] /ibe/admin.php/Article/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2016-05-27T20:05:32+08:00 ] /ibe/admin.php/Article/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:32+08:00 ] /ibe/admin.php/Article/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:32+08:00 ] /ibe/admin.php/Article/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:32+08:00 ] /ibe/admin.php/Article/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:32+08:00 ] /ibe/admin.php/Article/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:05:32+08:00 ] /ibe/admin.php/Article/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
